Href,Type,Name,Teacher,Level,Duration,Date,Votes
https://www.pluralsight.com/browse?=&q=machine%20learning&type=all&sort=default,Course,Understanding the Java Virtual Machine: Memory Management,Kevin Jones,Intermediate,1h 38m,2020-05-09,(538)
https://www.pluralsight.com/browse?=&q=virtualization&type=all,Course,Understanding the Java Virtual Machine: Memory Management,Kevin Jones,Intermediate,1h 38m,2020-05-09,(538)
https://www.pluralsight.com/browse?=&q=programming%20languages&type=all&sort=default,Course,Understanding the Java Virtual Machine: Memory Management,Kevin Jones,Intermediate,1h 38m,2020-05-09,(538)
https://www.pluralsight.com/browse?=&q=machine%20learning&type=all&sort=default,Course,Learning the Truth About Agile Versus Waterfall,Chuck Cobb,Beginner,1h 5m,2020-05-08,(104)
https://www.pluralsight.com/browse?=&q=cloud%20architecture%20design&type=all&sort=default,Course,Designing and Architecting the Cisco ACI,Matt Conran,Intermediate,2h 18m,2020-05-08,(21)
https://www.pluralsight.com/browse?=&q=cloud%20platforms&type=all&sort=default,Course,Confluence Cloud: Site Administration,Marcelo Pastorino,Intermediate,1h 38m,2020-05-08,
https://www.pluralsight.com/browse?=&q=programming%20languages&type=all&sort=default,Course,Building and Leading an Effective Threat Modeling Program,Alan Monnox,Advanced,1h 31m,2020-05-08,(13)
https://www.pluralsight.com/browse?=&q=machine%20learning&type=all&sort=default,Course,Exploratory Data Analysis with AWS Machine Learning,Mohammed Osman,Beginner,2h 16m,2020-05-08,(47)
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Automating Networks with Ansible the Right Way,Nick Russo,Intermediate,3h 42m,2020-05-06,(81)
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Course,Foundations of Document Databases with MongoDB,Pinal Dave,Beginner,2h 28m,2020-05-06,(223)
https://www.pluralsight.com/browse?=&q=data%20visualization&type=all&sort=default,Course,Build your First Data Visualization with C3.js,Ervis Trupja,Beginner,41m,2020-05-06,
https://www.pluralsight.com/browse?=&q=office%20applications&type=all,Course,Building APEX Applications with Different Data Formats,Tim Boles,Beginner,1h 4m,2020-05-05,(14)
https://www.pluralsight.com/browse,Course,Getting Started with Software Development Using Cisco DevNet,Nick Russo,Beginner,2h 36m,2020-05-05,(115)
https://www.pluralsight.com/browse?=&q=mobile%20development&type=all&sort=default,Course,Getting Started with Software Development Using Cisco DevNet,Nick Russo,Beginner,2h 36m,2020-05-05,(115)
https://www.pluralsight.com/browse?=&q=security%20awareness&type=all,Course,Cisco Core Security: Network Security with Cisco Firepower,Craig Stansbury,Intermediate,1h 15m,2020-05-04,(11)
https://www.pluralsight.com/browse?=&q=security%20certifications&type=all&sort=default,Course,Cisco Core Security: Network Security with Cisco Firepower,Craig Stansbury,Intermediate,1h 15m,2020-05-04,(11)
https://www.pluralsight.com/browse?=&q=security%20risk%20compliance&type=all&sort=default,Course,Cisco Core Security: Network Security with Cisco Firepower,Craig Stansbury,Intermediate,1h 15m,2020-05-04,(11)
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Automating Cisco SD-WAN Operations Using APIs,Nick Russo,Intermediate,1h 33m,2020-05-04,(17)
https://www.pluralsight.com/browse?=&q=security%20testing&type=all&sort=default,Course,Cisco Core Security: Network Security with Cisco Firepower,Craig Stansbury,Intermediate,1h 15m,2020-05-04,(11)
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,Cisco Core Security: Network Security with Cisco Firepower,Craig Stansbury,Intermediate,1h 15m,2020-05-04,(11)
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Automating Cisco SD-WAN Operations Using APIs,Nick Russo,Intermediate,1h 33m,2020-05-04,(17)
https://www.pluralsight.com/browse?=&q=network%20architecture&type=all&sort=default,Course,Cisco Core Security: Network Security with Cisco Firepower,Craig Stansbury,Intermediate,1h 15m,2020-05-04,(11)
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Course,Managing SSIS Projects,Robert Cain,Intermediate,2h 18m,2020-05-04,(24)
https://www.pluralsight.com/browse?=&q=machine%20learning&type=all&sort=default,Course,"Interview with Andrew Yang, Entrepreneur & Founder of Venture4America, Former U.S. Presidential Candidate",#TechSkillsDay,Beginner,29m,2020-05-04,
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,Cisco Core Security: Network Security with Cisco Firepower,Craig Stansbury,Intermediate,1h 15m,2020-05-04,(11)
https://www.pluralsight.com/browse?=&q=configuration%20management&type=all&sort=default,Course,Managing SSIS Projects,Robert Cain,Intermediate,2h 18m,2020-05-04,(24)
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,Automating Cisco SD-WAN Operations Using APIs,Nick Russo,Intermediate,1h 33m,2020-05-04,(17)
https://www.pluralsight.com/browse,Course,Deploying SQL Server Containers in Microsoft Azure,John Savill,Advanced,2h 21m,2020-05-01,(40)
https://www.pluralsight.com/browse?=&q=machine%20learning&type=all&sort=default,Course,Predictive Analytics with PyTorch,Janani Ravi,Intermediate,2h 31m,2020-05-01,(10)
https://www.pluralsight.com/browse?=&q=containers&type=all&sort=default,Course,Creating Responsive Pages with CSS FlexBox,Jeff Batt,Intermediate,1h 21m,2020-05-01,(144)
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Course,Deploying SQL Server Containers in Microsoft Azure,John Savill,Advanced,2h 21m,2020-05-01,(40)
https://www.pluralsight.com/browse?=&q=containers&type=all&sort=default,Course,Deploying SQL Server Containers in Microsoft Azure,John Savill,Advanced,2h 21m,2020-05-01,(40)
https://www.pluralsight.com/browse?=&q=configuration%20management&type=all&sort=default,Course,Microsoft Azure DevOps Engineer: Implement Imperative Virtual Machine Configuration Management,John Savill,Advanced,1h 55m,2020-04-30,(14)
https://www.pluralsight.com/browse?=&q=virtualization&type=all,Course,Microsoft Azure DevOps Engineer: Implement Imperative Virtual Machine Configuration Management,John Savill,Advanced,1h 55m,2020-04-30,(14)
https://www.pluralsight.com/browse?=&q=machine%20learning&type=all&sort=default,Course,Microsoft Azure DevOps Engineer: Implement Imperative Virtual Machine Configuration Management,John Savill,Advanced,1h 55m,2020-04-30,(14)
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,Red Team Tools for Emulated Adversary Techniques with MITRE ATT&CK,Aaron Rosenmund,Intermediate,17m,2020-04-30,(22)
https://www.pluralsight.com/browse?=&q=virtualization&type=all,Course,Using Virtual Worlds in a Time of Travel Disruption,Singularity University,Beginner,38m,2020-04-29,
https://www.pluralsight.com/browse?=&q=mobile%20development&type=all&sort=default,Course,How Crowdsourcing and Mobile Devices Helped to Monitor Epidemics during the 2014 World Cup and Olympics 2016,Singularity University,Beginner,43m,2020-04-29,
https://www.pluralsight.com/browse?=&q=mobile%20development&type=all&sort=default,Course,Developing Websites for Accessibility: Getting Started,Brian Treese,Beginner,2h 24m,2020-04-28,(85)
https://www.pluralsight.com/browse?=&q=cloud%20architecture%20design&type=all&sort=default,Course,C# Design Patterns: Flyweight,Harrison Ferrone,Intermediate,35m,2020-04-28,(75)
https://www.pluralsight.com/browse?=&q=game%20development&type=all&sort=default,Course,Developing Websites for Accessibility: Getting Started,Brian Treese,Beginner,2h 24m,2020-04-28,(85)
https://www.pluralsight.com/browse?=&q=configuration%20management&type=all&sort=default,Course,Team Time Management Techniques,Doru Catana,Beginner,1h 31m,2020-04-28,(45)
https://www.pluralsight.com/browse?=&q=business%20intelligence&type=all&sort=default,Course,Team Time Management Techniques,Doru Catana,Beginner,1h 31m,2020-04-28,(45)
https://www.pluralsight.com/browse?=&q=configuration%20management&type=all&sort=default,Course,Managing Strategy and Vision,Curtis Webb,Intermediate,26m,2020-04-28,(28)
https://www.pluralsight.com/browse?=&q=cloud%20architecture%20design&type=all&sort=default,Course,C# Design Patterns: Visitor,Harrison Ferrone,Advanced,27m,2020-04-28,(151)
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Course,Confluence: Team Communication and Collaboration,Jim Weaver,Intermediate,2h 21m,2020-04-28,(53)
https://www.pluralsight.com/browse?=&q=web%20development&type=all&sort=default,Course,Developing Websites for Accessibility: Getting Started,Brian Treese,Beginner,2h 24m,2020-04-28,(85)
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Course,Microsoft Power Platform Administration Foundation,Vishwas Lele,Intermediate,2h 7m,2020-04-27,(24)
https://www.pluralsight.com/browse?=&q=cloud%20platforms&type=all&sort=default,Course,Microsoft Power Platform Administration Foundation,Vishwas Lele,Intermediate,2h 7m,2020-04-27,(24)
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,Distributed Systems: The Big Picture,Prateek Parekh,Beginner,52m,2020-04-27,(61)
https://www.pluralsight.com/browse?=&q=machine%20learning&type=all&sort=default,Course,Modeling with AWS Machine Learning,Saravanan Dhandapani,Advanced,2h 13m,2020-04-25,(26)
https://www.pluralsight.com/browse?=&q=web%20development&type=all&sort=default,Course,Adding Graphics to Web Pages Using Canvas and SVG,Mike Van Sickle,Beginner,1h 42m,2020-04-24,(62)
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Designing Computing for Cisco Data Center Infrastructure,Greg Dickinson,Intermediate,1h 29m,2020-04-24,
https://www.pluralsight.com/browse?=&q=containers&type=all&sort=default,Course,Kubernetes for Developers: Integrating Volumes and Using Multi-container Pods,Nigel Poulton,Intermediate,2h 26m,2020-04-24,(149)
https://www.pluralsight.com/browse?=&q=virtualization&type=all,Course,Designing Cisco Enterprise Networks: Advanced Enterprise Campus Networks,Sean Wilkins,Intermediate,3h 10m,2020-04-23,
https://www.pluralsight.com/browse?=&q=data%20visualization&type=all&sort=default,Course,Build Your First Data Visualization with Bokeh,Pratheerth Padman,Beginner,39m,2020-04-23,(11)
https://www.pluralsight.com/browse?=&q=network%20architecture&type=all&sort=default,Course,Designing Cisco Enterprise Networks: Advanced Enterprise Campus Networks,Sean Wilkins,Intermediate,3h 10m,2020-04-23,
https://www.pluralsight.com/browse?=&q=containers&type=all&sort=default,Course,Microsoft Azure DevOps Engineer: Implement and Manage Azure Pipelines Infrastructure,James Bannan,Intermediate,2h 19m,2020-04-23,(121)
https://www.pluralsight.com/browse?=&q=data%20languages%20libraries&type=all&sort=default,Course,Build Your First Data Visualization with Bokeh,Pratheerth Padman,Beginner,39m,2020-04-23,(11)
https://www.pluralsight.com/browse?=&q=virtualization&type=all,Course,Designing a Site Recovery Strategy on Microsoft Azure,Anthony Nocentino,Beginner,2h 10m,2020-04-22,(26)
https://www.pluralsight.com/browse?=&q=cloud%20architecture%20design&type=all&sort=default,Course,Designing Hybrid Networks in AWS,Michael Brown,Advanced,2h 9m,2020-04-21,(24)
https://www.pluralsight.com/browse?=&q=network%20architecture&type=all&sort=default,Course,Designing Hybrid Networks in AWS,Michael Brown,Advanced,2h 9m,2020-04-21,(24)
https://www.pluralsight.com/browse?=&q=programming%20languages&type=all&sort=default,Course,Spring Framework: Aspect Oriented Programming with Spring AOP,Catalin Tudose,Intermediate,1h 27m,2020-04-20,(150)
https://www.pluralsight.com/browse?=&q=business%20intelligence&type=all&sort=default,Course,Yammer (2020),ClipTraining,Beginner,1h 48m,2020-04-17,
https://www.pluralsight.com/browse?=&q=mobile%20development&type=all&sort=default,Course,Developing Azure Active Directory B2C Applications,Matthew Soucoup,Intermediate,2h 3m,2020-04-16,(90)
https://www.pluralsight.com/browse?=&q=data%20visualization&type=all&sort=default,Course,Build Your First Data Visualization with Matplotlib,Martin Burger,Beginner,1h 8m,2020-04-16,
https://www.pluralsight.com/browse?=&q=network%20architecture&type=all&sort=default,Course,Cisco Enterprise Networks: Spanning Tree Protocols and EtherChannels,Ben Piper,Intermediate,2h 35m,2020-04-16,(15)
https://www.pluralsight.com/browse?=&q=programming%20languages&type=all&sort=default,Course,Sequence Models for Time Series and Natural Language Processing on Google Cloud,Google Cloud,Advanced,4h 31m,2020-04-15,
https://www.pluralsight.com/browse?=&q=office%20applications&type=all,Course,Navigation in Xamarin.Forms Applications,Jared Rhodes,Intermediate,1h 6m,2020-04-15,(27)
https://www.pluralsight.com/browse?=&q=data%20languages%20libraries&type=all&sort=default,Course,Sequence Models for Time Series and Natural Language Processing on Google Cloud,Google Cloud,Advanced,4h 31m,2020-04-15,
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Recommendation Systems with TensorFlow on GCP,Google Cloud,Advanced,6h 46m,2020-04-15,
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Course,Sequence Models for Time Series and Natural Language Processing on Google Cloud,Google Cloud,Advanced,4h 31m,2020-04-15,
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Course,Recommendation Systems with TensorFlow on GCP,Google Cloud,Advanced,6h 46m,2020-04-15,
https://www.pluralsight.com/browse?=&q=cloud%20architecture%20design&type=all&sort=default,Course,C# Design Patterns: Proxy,Steve Smith,Intermediate,35m,2020-04-10,(101)
https://www.pluralsight.com/browse?=&q=security%20certifications&type=all&sort=default,Course,Securing SSAS Models,Stacia Misner Varga,Advanced,1h 40m,2020-04-10,
https://www.pluralsight.com/browse?=&q=security%20risk%20compliance&type=all&sort=default,Course,Defense Evasion with Invoke-Obfuscation,Ricardo Reimao,Intermediate,24m,2020-04-10,
https://www.pluralsight.com/browse?=&q=configuration%20management&type=all&sort=default,Course,Configuring Microsoft Azure Active Directory Privileged Identity Management,Tim Warner,Beginner,1h 34m,2020-04-10,(41)
https://www.pluralsight.com/browse?=&q=security%20awareness&type=all,Course,Securing Microsoft Azure Subscriptions,Tim Warner,Advanced,2h 27m,2020-04-10,(20)
https://www.pluralsight.com/browse?=&q=security%20awareness&type=all,Course,Securing SSAS Models,Stacia Misner Varga,Advanced,1h 40m,2020-04-10,
https://www.pluralsight.com/browse?=&q=data%20languages%20libraries&type=all&sort=default,Course,Working with CSV Data in Windows PowerShell,Vlad Catrinescu,Beginner,51m,2020-04-09,(55)
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Course,Accessing SQL Server Databases from Windows PowerShell,Vlad Catrinescu,Beginner,55m,2020-04-09,(68)
https://www.pluralsight.com/browse?=&q=data%20languages%20libraries&type=all&sort=default,Course,Working with XML Data in Windows PowerShell,Vlad Catrinescu,Beginner,1h 8m,2020-04-09,(34)
https://www.pluralsight.com/browse?=&q=security%20testing&type=all&sort=default,Course,Testing Windows PowerShell with Pester,Robert Cain,Intermediate,4h 11m,2020-04-09,(48)
https://www.pluralsight.com/browse?=&q=data%20visualization&type=all&sort=default,Course,Build Your First Data Visualization with Seaborn,Pratheerth Padman,Beginner,35m,2020-04-08,(17)
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Course,Innovation in Risk 2020 with HSBC and Google Cloud,Pluralsight LIVE,Beginner,38m,2020-04-08,
https://www.pluralsight.com/browse?=&q=cloud%20platforms&type=all&sort=default,Course,Innovation in Risk 2020 with HSBC and Google Cloud,Pluralsight LIVE,Beginner,38m,2020-04-08,
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Innovation in Risk 2020 with HSBC and Google Cloud,Pluralsight LIVE,Beginner,38m,2020-04-08,
https://www.pluralsight.com/browse?=&q=cloud%20architecture%20design&type=all&sort=default,Course,Designing and Implementing AWS Networks,Michael Brown,Advanced,2h 22m,2020-04-08,(23)
https://www.pluralsight.com/browse?=&q=security%20risk%20compliance&type=all&sort=default,Course,Innovation in Risk 2020 with HSBC and Google Cloud,Pluralsight LIVE,Beginner,38m,2020-04-08,
https://www.pluralsight.com/browse?=&q=network%20architecture&type=all&sort=default,Course,Designing and Implementing AWS Networks,Michael Brown,Advanced,2h 22m,2020-04-08,(23)
https://www.pluralsight.com/browse?=&q=programming%20languages&type=all&sort=default,Course,Deep Dive: Flow Proficiency Report and Mob/Pair programming,Pluralsight LIVE,Beginner,3m,2020-04-08,
https://www.pluralsight.com/browse?=&q=business%20intelligence&type=all&sort=default,Course,Applying Business Analysis Techniques in Agile Environments,Milena Pajic,Advanced,1h 5m,2020-04-08,(24)
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Modernization of Legacy Systems for Digital Transformation with Eveque Mutabaruka,Pluralsight LIVE,Intermediate,14m,2020-04-08,
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,Cisco Core Security: Network Security with Cisco ASA,Craig Stansbury,Intermediate,1h 24m,2020-04-07,(11)
https://www.pluralsight.com/browse?=&q=security%20certifications&type=all&sort=default,Course,Cisco Core Security: Network Security with Cisco ASA,Craig Stansbury,Intermediate,1h 24m,2020-04-07,(11)
https://www.pluralsight.com/browse?=&q=security%20awareness&type=all,Course,Cisco Core Security: Network Security with Cisco ASA,Craig Stansbury,Intermediate,1h 24m,2020-04-07,(11)
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,Cisco Core Security: Network Security with Cisco ASA,Craig Stansbury,Intermediate,1h 24m,2020-04-07,(11)
https://www.pluralsight.com/browse?=&q=security%20testing&type=all&sort=default,Course,Cisco Core Security: Network Security with Cisco ASA,Craig Stansbury,Intermediate,1h 24m,2020-04-07,(11)
https://www.pluralsight.com/browse?=&q=security%20risk%20compliance&type=all&sort=default,Course,Cisco Core Security: Network Security with Cisco ASA,Craig Stansbury,Intermediate,1h 24m,2020-04-07,(11)
https://www.pluralsight.com/browse?=&q=virtualization&type=all,Course,Securing Applications in Microsoft Azure,Reza Salehi,Beginner,3h 16m,2020-04-06,(51)
https://www.pluralsight.com/browse?=&q=office%20applications&type=all,Course,Securing Applications in Microsoft Azure,Reza Salehi,Beginner,3h 16m,2020-04-06,(51)
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,Securing Applications in Microsoft Azure,Reza Salehi,Beginner,3h 16m,2020-04-06,(51)
https://www.pluralsight.com/browse?=&q=security%20certifications&type=all&sort=default,Course,Securing Applications in Microsoft Azure,Reza Salehi,Beginner,3h 16m,2020-04-06,(51)
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,Addressing Security in a Multi-Cloud World [Recorded 2/20/20],Pluralsight LIVE,Intermediate,44m,2020-04-06,
https://www.pluralsight.com/browse?=&q=cloud%20architecture%20design&type=all&sort=default,Course,Addressing Security in a Multi-Cloud World [Recorded 2/20/20],Pluralsight LIVE,Intermediate,44m,2020-04-06,
https://www.pluralsight.com/browse?=&q=security%20testing&type=all&sort=default,Course,Securing Applications in Microsoft Azure,Reza Salehi,Beginner,3h 16m,2020-04-06,(51)
https://www.pluralsight.com/browse?=&q=security%20awareness&type=all,Course,Securing Applications in Microsoft Azure,Reza Salehi,Beginner,3h 16m,2020-04-06,(51)
https://www.pluralsight.com/browse?=&q=security%20risk%20compliance&type=all&sort=default,Course,Securing Applications in Microsoft Azure,Reza Salehi,Beginner,3h 16m,2020-04-06,(51)
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,Securing Applications in Microsoft Azure,Reza Salehi,Beginner,3h 16m,2020-04-06,(51)
https://www.pluralsight.com/browse?=&q=business%20intelligence&type=all&sort=default,Course,Designing an Intelligent Edge in Microsoft Azure,Jared Rhodes,Intermediate,2h 30m,2020-04-03,(18)
https://www.pluralsight.com/browse?=&q=containers&type=all&sort=default,Course,Windows PowerShell and Regular Expressions,Jeff Hicks,Intermediate,2h 13m,2020-04-03,(29)
https://www.pluralsight.com/browse?=&q=configuration%20management&type=all&sort=default,Course,"Building, Configuring, and Troubleshooting ACLs",Ross Bagurdes,Intermediate,2h 38m,2020-04-02,(32)
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,Securing Network Communication with Cisco VPNs,Martin Brown,Intermediate,2h 58m,2020-04-02,
https://www.pluralsight.com/browse?=&q=security%20testing&type=all&sort=default,Course,Securing the Switch,Ross Bagurdes,Intermediate,2h 25m,2020-04-01,(25)
https://www.pluralsight.com/browse?=&q=security%20risk%20compliance&type=all&sort=default,Course,Securing the Switch,Ross Bagurdes,Intermediate,2h 25m,2020-04-01,(25)
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,Securing the Switch,Ross Bagurdes,Intermediate,2h 25m,2020-04-01,(25)
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,TCP and UDP Operation,Ross Bagurdes,Intermediate,2h 1m,2020-04-01,(34)
https://www.pluralsight.com/browse,Course,Securing the Switch,Ross Bagurdes,Intermediate,2h 25m,2020-04-01,(25)
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Course,Optimizing a Data Warehouse on the Microsoft SQL Server Platform,Thomas LeBlanc,Intermediate,3h 4m,2020-04-01,(13)
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,TCP and UDP Operation,Ross Bagurdes,Intermediate,2h 1m,2020-04-01,(34)
https://www.pluralsight.com/browse?=&q=security%20awareness&type=all,Course,Securing the Switch,Ross Bagurdes,Intermediate,2h 25m,2020-04-01,(25)
https://www.pluralsight.com/browse?=&q=security%20certifications&type=all&sort=default,Course,Securing the Switch,Ross Bagurdes,Intermediate,2h 25m,2020-04-01,(25)
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,Securing the Switch,Ross Bagurdes,Intermediate,2h 25m,2020-04-01,(25)
https://www.pluralsight.com/browse?=&q=cloud%20platforms&type=all&sort=default,Course,Optimizing a Data Warehouse on the Microsoft SQL Server Platform,Thomas LeBlanc,Intermediate,3h 4m,2020-04-01,(13)
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Course,Optimizing a Data Warehouse on the Microsoft SQL Server Platform,Thomas LeBlanc,Intermediate,3h 4m,2020-04-01,(13)
https://www.pluralsight.com/browse?=&q=network%20architecture&type=all&sort=default,Course,Network Address Translation Operation and Configuration,Ross Bagurdes,Intermediate,1h 38m,2020-03-31,(40)
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Network Address Translation Operation and Configuration,Ross Bagurdes,Intermediate,1h 38m,2020-03-31,(40)
https://www.pluralsight.com/browse?=&q=virtualization&type=all,Course,VLAN Operation and Configuration,Ross Bagurdes,Intermediate,2h 22m,2020-03-31,(60)
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,Network Address Translation Operation and Configuration,Ross Bagurdes,Intermediate,1h 38m,2020-03-31,(40)
https://www.pluralsight.com/browse?=&q=configuration%20management&type=all&sort=default,Course,VLAN Operation and Configuration,Ross Bagurdes,Intermediate,2h 22m,2020-03-31,(60)
https://www.pluralsight.com/browse?=&q=containers&type=all&sort=default,Course,C++ Standard Library: Associative Containers,Giovanni Dicanio,Intermediate,1h 28m,2020-03-31,(38)
https://www.pluralsight.com/browse?=&q=security%20awareness&type=all,Course,Splunk Enterprise Security: Big Picture,Joe Abraham,Beginner,51m,2020-03-31,(43)
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,VLAN Operation and Configuration,Ross Bagurdes,Intermediate,2h 22m,2020-03-31,(60)
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,Splunk Enterprise Security: Big Picture,Joe Abraham,Beginner,51m,2020-03-31,(43)
https://www.pluralsight.com/browse?=&q=data%20languages%20libraries&type=all&sort=default,Course,C++ Standard Library: Associative Containers,Giovanni Dicanio,Intermediate,1h 28m,2020-03-31,(38)
https://www.pluralsight.com/browse?=&q=configuration%20management&type=all&sort=default,Course,Network Address Translation Operation and Configuration,Ross Bagurdes,Intermediate,1h 38m,2020-03-31,(40)
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,VLAN Operation and Configuration,Ross Bagurdes,Intermediate,2h 22m,2020-03-31,(60)
https://www.pluralsight.com/browse?=&q=network%20architecture&type=all&sort=default,Course,Network Services for Cisco CCNA,Ross Bagurdes,Intermediate,1h 4m,2020-03-30,(19)
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,Operating Azure Stack Hub,Ned Bellavance,Beginner,1h 30m,2020-03-30,
https://www.pluralsight.com/browse,Course,Network Services for Cisco CCNA,Ross Bagurdes,Intermediate,1h 4m,2020-03-30,(19)
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Operating Azure Stack Hub,Ned Bellavance,Beginner,1h 30m,2020-03-30,
https://www.pluralsight.com/browse?=&q=data%20languages%20libraries&type=all&sort=default,Course,Build Your First Data Visualization with ggplot2,Martin Burger,Beginner,1h,2020-03-28,
https://www.pluralsight.com/browse?=&q=data%20visualization&type=all&sort=default,Course,Build Your First Data Visualization with ggplot2,Martin Burger,Beginner,1h,2020-03-28,
https://www.pluralsight.com/browse?=&q=configuration%20management&type=all&sort=default,Course,Ethernet Operation and Switch Configuration,Ross Bagurdes,Intermediate,3h 4m,2020-03-26,(64)
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Ethernet Operation and Switch Configuration,Ross Bagurdes,Intermediate,3h 4m,2020-03-26,(64)
https://www.pluralsight.com/browse?=&q=data%20visualization&type=all&sort=default,Course,Build Your First Data Visualization with Google Charts,Pinal Dave,Beginner,48m,2020-03-26,(12)
https://www.pluralsight.com/browse?=&q=configuration%20management&type=all&sort=default,Course,Configuring a Cisco Router,Ross Bagurdes,Intermediate,2h 43m,2020-03-26,(70)
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,Ethernet Operation and Switch Configuration,Ross Bagurdes,Intermediate,3h 4m,2020-03-26,(64)
https://www.pluralsight.com/browse?=&q=security%20risk%20compliance&type=all&sort=default,Course,Securing AWS Networks,Saravanan Dhandapani,Advanced,2h 4m,2020-03-25,(15)
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,Automating Cisco Meraki Operations Using APIs,Nick Russo,Intermediate,1h 28m,2020-03-25,(12)
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,Securing AWS Networks,Saravanan Dhandapani,Advanced,2h 4m,2020-03-25,(15)
https://www.pluralsight.com/browse,Course,Introduction to the Automating Cisco Enterprise Solutions (ENAUTO 300-435) Exam,Nick Russo,Intermediate,15m,2020-03-25,(16)
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Introduction to the Automating Cisco Enterprise Solutions (ENAUTO 300-435) Exam,Nick Russo,Intermediate,15m,2020-03-25,(16)
https://www.pluralsight.com/browse?=&q=security%20certifications&type=all&sort=default,Course,Securing AWS Networks,Saravanan Dhandapani,Advanced,2h 4m,2020-03-25,(15)
https://www.pluralsight.com/browse?=&q=security%20testing&type=all&sort=default,Course,Securing AWS Networks,Saravanan Dhandapani,Advanced,2h 4m,2020-03-25,(15)
https://www.pluralsight.com/browse?=&q=data%20languages%20libraries&type=all&sort=default,Course,Introduction to the Azure Data Migration Service,Robert Cain,Beginner,45m,2020-03-25,(16)
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Automating Cisco Meraki Operations Using APIs,Nick Russo,Intermediate,1h 28m,2020-03-25,(12)
https://www.pluralsight.com/browse?=&q=security%20awareness&type=all,Course,Securing AWS Networks,Saravanan Dhandapani,Advanced,2h 4m,2020-03-25,(15)
https://www.pluralsight.com/browse?=&q=network%20architecture&type=all&sort=default,Course,Introduction to Networking for Cisco CCNA,Ross Bagurdes,Intermediate,1h 54m,2020-03-25,(233)
https://www.pluralsight.com/browse?=&q=network%20architecture&type=all&sort=default,Course,Securing AWS Networks,Saravanan Dhandapani,Advanced,2h 4m,2020-03-25,(15)
